epochs steps out_loss offset_loss train_accuracy time
116 6 0.978 2.265 0.685 2874.319
116 7 0.464 1.981 0.848 2874.567
116 8 0.765 2.197 0.744 2874.790
116 9 0.708 2.288 0.743 2875.015
116 10 0.967 2.126 0.723 2875.514
116 11 0.697 2.086 0.813 2875.735
116 12 0.976 1.957 0.696 2875.992
116 13 0.671 2.171 0.781 2876.323
116 14 1.035 2.382 0.690 2876.614
116 15 0.942 2.259 0.699 2876.861
116 16 0.842 2.173 0.731 2877.141
116 17 0.935 2.047 0.740 2877.346
116 18 0.623 2.224 0.821 2877.600
116 19 0.747 2.404 0.753 2877.817
116 20 1.009 2.209 0.715 2878.076
116 21 0.463 1.979 0.842 2878.336
116 22 0.806 1.905 0.795 2878.599
116 23 1.187 2.172 0.671 2878.836
116 24 0.462 1.965 0.848 2879.075
116 25 0.901 2.122 0.742 2879.339
116 26 1.036 2.161 0.670 2879.590
116 27 0.478 1.995 0.832 2879.873
116 28 0.746 1.975 0.810 2880.148
116 29 0.624 2.404 0.793 2880.408
116 30 0.813 2.185 0.748 2880.657
116 31 1.173 2.219 0.679 2880.909
116 32 0.674 1.955 0.781 2881.132
116 33 0.892 2.224 0.718 2881.350
116 34 1.108 2.372 0.638 2881.559
116 35 0.996 2.255 0.729 2881.772
116 36 0.657 1.967 0.777 2882.034
116 37 0.661 2.145 0.798 2882.270
116 38 1.330 2.044 0.599 2882.535
116 39 0.864 2.063 0.773 2882.820
116 40 1.173 2.299 0.675 2883.075
116 41 0.623 2.112 0.795 2883.364
116 42 0.691 2.323 0.811 2883.589
116 43 0.624 2.119 0.789 2883.860
116 44 0.747 2.005 0.785 2884.120
116 45 0.993 2.126 0.716 2884.370
116 46 0.772 2.148 0.786 2884.674
116 47 0.764 2.173 0.784 2884.927
116 48 0.752 2.358 0.751 2885.210
116 49 0.800 1.901 0.761 2885.485
117 0 1.029 2.200 0.627 2899.938
117 1 0.988 2.189 0.655 2900.167
117 2 0.591 2.130 0.821 2900.428
117 3 0.631 2.024 0.764 2900.642
117 4 0.715 2.272 0.733 2900.865
117 5 0.662 2.123 0.780 2901.228
117 6 0.607 2.438 0.814 2901.520
117 7 1.428 2.300 0.636 2901.838
117 8 0.729 2.161 0.717 2902.110
117 9 1.107 2.212 0.691 2902.367
117 10 0.990 2.534 0.670 2902.609
117 11 0.932 2.074 0.749 2902.854
117 12 0.606 2.252 0.797 2903.084
117 13 0.772 2.048 0.706 2903.394
117 14 0.863 2.183 0.753 2903.677
117 15 0.748 2.240 0.730 2904.023
117 16 1.080 2.003 0.717 2904.301
117 17 0.599 2.014 0.814 2904.589
117 18 0.991 2.246 0.650 2904.879
117 19 0.621 2.053 0.861 2905.123
117 20 0.493 1.962 0.827 2905.429
117 21 0.926 2.009 0.691 2905.702
117 22 0.529 2.199 0.827 2905.991
117 23 0.734 2.149 0.750 2906.258
117 24 0.934 2.073 0.731 2906.564
117 25 0.566 2.159 0.844 2906.855
117 26 0.744 2.158 0.683 2907.139
117 27 0.598 2.122 0.811 2907.453
117 28 0.656 2.185 0.785 2907.723
117 29 0.542 2.179 0.837 2908.000
117 30 0.727 1.997 0.790 2908.296
117 31 0.634 2.164 0.789 2908.562
117 32 0.438 2.046 0.861 2908.807
117 33 0.894 2.075 0.745 2909.048
117 34 0.615 2.210 0.820 2909.343
117 35 0.477 1.981 0.841 2909.568
117 36 0.718 2.231 0.707 2909.824
117 37 0.636 1.915 0.804 2910.063
117 38 0.793 2.192 0.730 2910.302
117 39 0.564 2.016 0.820 2910.589
117 40 0.613 2.004 0.810 2910.871
117 41 0.921 2.277 0.737 2911.127
117 42 0.519 2.070 0.806 2911.397
117 43 0.967 2.090 0.728 2911.680
117 44 1.004 2.696 0.640 2911.932
117 45 0.743 1.983 0.805 2912.181
117 46 0.393 1.989 0.905 2912.409
117 47 0.543 2.049 0.841 2912.643
117 48 1.260 2.115 0.688 2912.886
117 49 0.757 2.097 0.728 2913.131
118 0 1.014 2.165 0.674 2926.269
118 1 0.515 2.037 0.855 2926.557
118 2 0.674 1.892 0.777 2927.149
118 3 0.796 1.967 0.795 2927.422
118 4 0.806 2.168 0.759 2927.729
118 5 0.722 2.469 0.742 2928.075
118 6 0.829 2.105 0.732 2928.456
118 7 0.717 2.019 0.794 2928.768
118 8 1.369 2.172 0.663 2929.034
118 9 0.842 2.242 0.775 2929.379
118 10 0.932 2.160 0.737 2929.677
118 11 0.512 2.315 0.847 2929.939
118 12 0.729 2.005 0.787 2930.231
118 13 0.851 1.966 0.728 2930.499
118 14 0.690 2.217 0.757 2930.750
118 15 0.806 2.246 0.733 2931.050
118 16 0.734 2.298 0.775 2931.290
118 17 0.745 2.068 0.823 2931.537
118 18 0.783 2.211 0.772 2931.778
118 19 0.901 2.327 0.733 2932.070
118 20 0.604 1.880 0.806 2932.374
118 21 0.672 2.145 0.840 2932.663
118 22 0.650 2.337 0.784 2932.962
118 23 0.431 2.202 0.863 2933.281
118 24 0.523 1.823 0.811 2933.588
118 25 0.702 2.068 0.805 2933.872
118 26 0.666 2.204 0.765 2934.130
118 27 0.624 2.039 0.752 2934.388
118 28 0.496 1.929 0.857 2934.687
118 29 0.820 2.166 0.725 2934.999
118 30 0.963 2.374 0.676 2935.282
118 31 0.468 2.098 0.828 2935.516
118 32 0.798 2.057 0.749 2935.757
118 33 0.594 2.074 0.803 2935.974
118 34 0.751 1.999 0.750 2936.191
118 35 0.446 1.955 0.840 2936.406
118 36 0.648 2.115 0.786 2936.610
118 37 0.818 2.001 0.753 2936.820
118 38 0.902 2.198 0.686 2937.032
118 39 0.628 2.251 0.772 2937.271
118 40 0.736 2.177 0.735 2937.505
118 41 0.689 2.091 0.739 2937.729
118 42 1.139 1.947 0.722 2937.946
118 43 0.771 2.020 0.743 2938.153
118 44 0.824 2.182 0.744 2938.366
118 45 0.660 2.117 0.799 2938.579
118 46 1.015 2.302 0.711 2938.784
118 47 0.486 2.185 0.845 2938.981
118 48 1.073 1.985 0.632 2939.193
118 49 0.661 2.253 0.723 2939.385
119 0 0.709 2.142 0.754 2953.126
119 1 0.589 1.991 0.825 2953.388
119 2 0.727 2.378 0.758 2953.693
119 3 0.709 2.407 0.799 2954.012
119 4 0.901 2.201 0.699 2954.337
119 5 0.619 1.936 0.812 2954.691
119 6 0.644 2.021 0.826 2955.037
119 7 0.746 2.023 0.779 2955.381
119 8 0.837 2.180 0.768 2955.656
119 9 0.810 2.302 0.772 2955.892
119 10 0.865 2.042 0.767 2956.122
119 11 0.571 2.069 0.823 2956.383
119 12 0.640 2.206 0.752 2956.663
119 13 0.895 2.156 0.698 2956.892
119 14 0.722 2.277 0.761 2957.140
119 15 0.620 1.916 0.830 2957.358
119 16 0.651 2.115 0.789 2957.594
119 17 0.675 2.301 0.789 2957.807
119 18 0.392 1.956 0.879 2958.018
119 19 0.814 2.106 0.784 2958.235
119 20 0.769 2.258 0.735 2958.446
119 21 0.828 2.148 0.730 2958.687
119 22 0.591 2.103 0.795 2958.943
119 23 0.827 2.367 0.773 2959.162
119 24 0.803 2.034 0.760 2959.375
119 25 0.584 2.368 0.826 2959.589
119 26 0.430 2.241 0.866 2959.813
119 27 0.495 2.139 0.851 2960.052
119 28 0.693 1.988 0.810 2960.250
119 29 0.669 2.189 0.798 2960.469
119 30 0.533 2.117 0.811 2960.685
119 31 0.788 2.321 0.755 2960.902
119 32 0.754 2.338 0.801 2961.112
119 33 0.693 2.240 0.718 2961.307
119 34 0.633 2.065 0.849 2961.510
119 35 0.719 1.986 0.823 2961.720
119 36 0.440 2.043 0.863 2961.925
119 37 0.781 1.769 0.788 2962.134
119 38 0.984 2.025 0.727 2962.331
119 39 0.617 1.990 0.832 2962.545
119 40 0.847 2.254 0.745 2962.761
119 41 0.567 2.079 0.876 2962.968
119 42 0.522 2.233 0.869 2963.189
119 43 0.770 2.086 0.692 2963.394
119 44 1.202 2.243 0.638 2963.616
119 45 0.821 2.024 0.805 2963.836
119 46 0.707 2.070 0.821 2964.067
119 47 0.618 1.942 0.824 2964.314
119 48 0.731 2.198 0.758 2964.529
119 49 0.735 1.950 0.773 2964.807
120 0 0.605 2.285 0.783 2980.084
120 1 0.672 1.933 0.805 2980.327
120 2 0.571 2.068 0.817 2980.832
120 3 0.488 2.395 0.862 2981.072
120 4 0.596 2.067 0.816 2981.308
120 5 0.692 1.925 0.837 2981.516
120 6 0.798 2.011 0.764 2981.750
120 7 0.762 1.943 0.784 2982.042
120 8 0.977 2.232 0.827 2982.282
120 9 0.962 2.200 0.728 2982.524
120 10 1.003 2.086 0.795 2982.742
120 11 0.973 2.155 0.676 2982.962
120 12 0.464 2.111 0.873 2983.178
120 13 0.759 2.100 0.755 2983.400
120 14 0.667 2.189 0.765 2983.612
120 15 0.992 2.187 0.678 2983.835
120 16 1.015 2.233 0.688 2984.068
120 17 0.673 2.023 0.803 2984.274
120 18 0.571 2.151 0.782 2984.502
120 19 0.850 2.132 0.765 2984.793
120 20 0.584 2.051 0.790 2985.015
120 21 0.734 2.084 0.786 2985.294
120 22 1.112 2.158 0.629 2985.521
120 23 0.680 2.370 0.779 2985.794
120 24 0.818 2.216 0.694 2986.076
120 25 0.687 2.012 0.802 2986.309
120 26 0.606 2.027 0.765 2986.531
120 27 0.989 2.171 0.776 2986.751
120 28 1.098 2.160 0.697 2987.002
120 29 0.511 1.989 0.870 2987.225
120 30 0.419 2.091 0.861 2987.499
120 31 1.274 2.403 0.627 2987.732
120 32 0.650 2.189 0.805 2987.943
120 33 1.021 2.055 0.759 2988.154
120 34 0.585 1.985 0.791 2988.372
120 35 0.734 2.349 0.726 2988.571
120 36 0.529 2.057 0.838 2988.804
120 37 0.658 2.193 0.747 2989.051
120 38 0.829 2.143 0.750 2989.307
120 39 0.925 2.166 0.745 2989.562
120 40 0.933 2.269 0.650 2989.797
120 41 1.003 2.378 0.656 2990.024
120 42 0.898 2.298 0.674 2990.234
120 43 1.065 2.139 0.729 2990.449
120 44 0.796 2.142 0.740 2990.648
120 45 0.793 2.238 0.688 2990.898
120 46 0.838 2.279 0.687 2991.147
120 47 0.555 1.945 0.816 2991.402
120 48 0.951 2.152 0.683 2991.679
120 49 0.961 2.057 0.694 2991.933
121 0 0.464 2.020 0.889 3005.752
121 1 0.694 2.167 0.769 3005.988
121 2 0.740 2.121 0.742 3006.221
121 3 0.523 1.930 0.805 3006.486
121 4 0.650 2.023 0.818 3006.733
121 5 0.938 1.959 0.725 3006.953
121 6 0.703 2.012 0.787 3007.180
121 7 0.630 2.070 0.767 3007.464
121 8 0.773 2.028 0.751 3007.697
121 9 0.507 2.375 0.860 3007.933
121 10 0.859 2.262 0.739 3008.200
121 11 0.816 2.003 0.758 3008.429
121 12 0.692 2.358 0.779 3008.657
121 13 0.734 2.093 0.708 3008.893
121 14 0.748 2.315 0.789 3009.139
121 15 0.841 2.055 0.753 3009.363
121 16 0.610 1.884 0.813 3009.584
121 17 0.721 2.270 0.736 3009.832
121 18 0.597 1.996 0.798 3010.057
121 19 0.608 2.117 0.804 3010.294
121 20 0.783 1.920 0.780 3010.525
121 21 0.673 1.974 0.781 3010.798
121 22 0.901 2.212 0.738 3011.046
121 23 0.716 2.241 0.785 3011.278
121 24 0.812 2.103 0.735 3011.483
121 25 1.328 1.884 0.659 3011.718
121 26 0.730 2.160 0.725 3011.976
121 27 0.737 2.280 0.719 3012.271
121 28 0.603 1.837 0.856 3012.566
121 29 0.638 2.062 0.802 3012.793
121 30 0.707 2.304 0.771 3013.035
121 31 1.031 2.109 0.697 3013.253
121 32 0.569 2.045 0.828 3013.477
121 33 0.858 2.092 0.771 3013.724
121 34 0.551 2.072 0.841 3013.951
121 35 1.218 1.968 0.738 3014.204
121 36 0.805 2.214 0.744 3014.460
121 37 0.800 2.128 0.714 3014.733
121 38 0.554 2.053 0.882 3014.987
121 39 0.558 2.187 0.816 3015.196
121 40 0.496 1.968 0.888 3015.443
121 41 1.051 2.157 0.695 3015.704
121 42 0.789 2.303 0.760 3015.953
121 43 0.702 2.465 0.773 3016.208
121 44 1.296 2.056 0.691 3016.481
121 45 0.710 2.038 0.790 3016.730
121 46 1.023 1.904 0.709 3017.006
121 47 0.580 2.247 0.820 3017.275
121 48 0.774 2.062 0.806 3017.544
121 49 0.766 2.207 0.782 3017.800
122 0 0.891 2.381 0.737 3031.224
122 1 1.123 2.226 0.733 3031.465
122 2 0.609 2.018 0.829 3031.710
122 3 0.751 2.072 0.783 3031.966
122 4 0.350 2.030 0.907 3032.230
122 5 0.578 2.181 0.824 3032.538
122 6 0.577 2.171 0.810 3032.871
122 7 0.845 2.084 0.698 3033.271
122 8 0.579 2.248 0.801 3033.534
122 9 0.692 2.145 0.813 3033.770
122 10 0.661 2.001 0.787 3034.026
122 11 0.707 1.932 0.794 3034.284
122 12 0.552 2.177 0.812 3034.541
122 13 0.735 2.014 0.802 3034.863
122 14 0.729 1.914 0.819 3035.185
122 15 0.561 2.223 0.855 3035.461
122 16 0.737 2.316 0.785 3035.733
122 17 1.280 2.322 0.630 3035.995
122 18 1.160 2.148 0.659 3036.297
122 19 0.680 2.129 0.821 3036.613
122 20 0.657 2.165 0.797 3036.966
122 21 0.623 2.036 0.800 3037.223
122 22 0.597 2.230 0.822 3037.505
122 23 0.825 2.192 0.707 3037.807
122 24 0.945 2.108 0.751 3038.133
122 25 0.959 2.087 0.739 3038.461
122 26 0.724 2.231 0.755 3038.761
122 27 1.003 2.652 0.681 3039.053
122 28 0.562 2.003 0.783 3039.331
122 29 0.368 2.109 0.897 3039.612
122 30 0.605 2.218 0.808 3039.879
122 31 0.636 1.944 0.783 3040.170
122 32 1.147 2.159 0.666 3040.415
122 33 0.837 2.061 0.729 3040.652
122 34 0.581 2.015 0.819 3040.897
122 35 0.727 2.149 0.808 3041.161
122 36 0.646 2.066 0.832 3041.450
122 37 0.889 2.176 0.707 3041.709
122 38 0.627 2.285 0.785 3041.971
122 39 0.905 2.229 0.697 3042.242
122 40 1.033 2.041 0.643 3042.514
122 41 0.763 2.325 0.713 3042.775
122 42 0.662 2.094 0.787 3043.010
122 43 0.501 2.008 0.846 3043.248
122 44 0.820 2.155 0.764 3043.463
122 45 0.530 2.200 0.809 3043.696
122 46 0.813 2.003 0.738 3043.949
122 47 0.979 2.143 0.731 3044.166
122 48 0.767 2.291 0.783 3044.396
122 49 0.994 2.143 0.698 3044.661
123 0 0.629 1.953 0.801 3058.492
123 1 0.541 2.126 0.793 3058.844
123 2 0.747 2.086 0.756 3059.117
123 3 0.400 2.083 0.869 3059.438
123 4 1.020 2.346 0.706 3059.784
123 5 0.500 1.969 0.850 3060.053
123 6 0.811 2.017 0.803 3060.361
123 7 0.706 2.118 0.766 3060.616
123 8 0.573 2.133 0.795 3060.901
123 9 0.739 2.084 0.797 3061.219
123 10 0.517 2.101 0.846 3061.549
123 11 0.791 1.917 0.786 3061.855
123 12 0.648 2.215 0.812 3062.172
123 13 1.136 2.346 0.652 3062.452
123 14 0.926 1.954 0.769 3062.713
123 15 0.946 2.084 0.730 3062.976
123 16 0.668 2.247 0.792 3063.244
123 17 0.494 2.220 0.864 3063.500
123 18 0.720 2.318 0.743 3063.803
123 19 0.792 2.222 0.778 3064.062
123 20 1.014 2.128 0.705 3064.319
123 21 0.852 2.153 0.768 3064.584
123 22 1.338 2.042 0.664 3064.828
123 23 0.705 1.922 0.775 3065.037
123 24 0.515 1.898 0.854 3065.283
123 25 1.248 2.127 0.704 3065.508
123 26 1.253 2.274 0.590 3065.746
123 27 0.812 2.065 0.734 3065.987
123 28 0.758 2.109 0.755 3066.225
123 29 0.912 2.207 0.717 3066.448
123 30 0.885 2.128 0.734 3066.685
123 31 0.668 2.214 0.804 3066.910
123 32 0.786 2.209 0.762 3067.135
123 33 0.565 2.102 0.811 3067.336
123 34 0.731 2.247 0.777 3067.553
123 35 0.720 2.195 0.781 3067.756
123 36 0.881 1.929 0.742 3067.971
123 37 0.799 2.172 0.744 3068.206
123 38 0.457 2.288 0.808 3068.419
123 39 1.110 2.213 0.627 3068.632
123 40 0.496 1.952 0.857 3068.844
123 41 0.755 1.995 0.813 3069.047
123 42 0.820 2.243 0.747 3069.250
123 43 0.260 1.998 0.919 3069.443
123 44 0.755 2.316 0.797 3069.689
123 45 0.595 2.116 0.824 3069.917
123 46 0.744 2.047 0.795 3070.121
123 47 0.755 1.952 0.814 3070.333
123 48 0.603 1.974 0.823 3070.556
123 49 0.683 2.277 0.775 3070.779
124 0 0.622 2.181 0.787 3085.524
124 1 0.671 1.891 0.784 3085.781
124 2 0.985 2.405 0.674 3086.045
124 3 0.927 2.052 0.714 3086.316
124 4 1.154 2.072 0.632 3086.574
124 5 1.018 1.993 0.701 3086.803
124 6 1.217 2.142 0.653 3087.131
124 7 0.600 2.194 0.805 3087.461
124 8 0.534 2.055 0.851 3087.754
124 9 0.620 2.094 0.807 3087.982
124 10 0.492 2.008 0.847 3088.200
124 11 0.873 2.292 0.753 3088.413
124 12 0.735 2.349 0.733 3088.660
124 13 0.880 2.356 0.725 3088.888
124 14 0.831 2.101 0.688 3089.111
124 15 0.883 2.220 0.762 3089.367
124 16 0.927 1.917 0.770 3089.637
124 17 0.886 2.084 0.738 3089.849
124 18 0.985 2.274 0.678 3090.081
124 19 0.478 2.023 0.864 3090.303
124 20 0.883 2.108 0.813 3090.550
124 21 0.325 2.007 0.855 3090.807
124 22 0.708 2.308 0.772 3091.043
124 23 0.513 2.219 0.843 3091.267
124 24 0.487 2.077 0.857 3091.506
124 25 0.600 1.967 0.772 3091.773
124 26 0.538 2.363 0.864 3092.031
124 27 0.760 1.968 0.781 3092.267
124 28 0.989 2.143 0.722 3092.536
124 29 0.680 1.903 0.804 3092.758
124 30 0.717 2.125 0.747 3092.995
124 31 0.803 2.425 0.694 3093.262
124 32 0.684 2.157 0.788 3093.482
124 33 0.906 2.056 0.717 3093.701
124 34 0.729 2.253 0.802 3093.923
124 35 0.533 2.165 0.829 3094.147
124 36 0.644 2.087 0.791 3094.368
124 37 0.515 2.140 0.845 3094.572
124 38 0.412 2.129 0.857 3094.811
124 39 1.193 2.383 0.604 3095.021
124 40 0.691 2.250 0.795 3095.231
124 41 0.601 2.207 0.819 3095.440
124 42 1.122 2.211 0.654 3095.659
124 43 0.733 2.117 0.746 3095.884
124 44 0.610 1.987 0.797 3096.106
124 45 0.802 2.114 0.682 3096.345
124 46 0.625 2.185 0.812 3096.575
124 47 0.788 1.925 0.811 3096.789
124 48 0.710 2.390 0.780 3097.001
124 49 0.404 2.076 0.874 3097.220
125 0 0.551 2.049 0.857 3112.395
125 1 0.726 2.431 0.823 3112.674
125 2 0.765 2.052 0.746 3112.941
125 3 0.621 1.919 0.820 3113.156
125 4 0.752 2.167 0.769 3113.378
125 5 0.513 2.094 0.835 3113.647
125 6 0.938 1.807 0.858 3113.873
125 7 0.660 2.186 0.825 3114.062
125 8 1.096 1.997 0.698 3114.286
125 9 0.794 2.034 0.733 3114.507
125 10 0.729 2.295 0.798 3114.759
125 11 1.205 2.192 0.618 3114.992
125 12 0.453 2.170 0.820 3115.201
125 13 0.467 2.007 0.860 3115.420
125 14 0.926 2.300 0.778 3115.647
125 15 0.620 2.091 0.806 3115.865
125 16 0.653 2.042 0.797 3116.075
125 17 0.594 2.310 0.812 3116.290
125 18 0.546 2.021 0.868 3116.502
125 19 0.909 1.998 0.769 3116.734
125 20 0.837 2.286 0.767 3116.973
125 21 0.641 2.078 0.783 3117.208
125 22 0.810 2.162 0.787 3117.477
125 23 0.690 2.053 0.817 3117.709
125 24 0.923 2.372 0.688 3117.954
125 25 0.576 1.789 0.810 3118.198
125 26 0.521 2.155 0.835 3118.443
125 27 1.012 2.121 0.668 3118.660
125 28 0.599 2.023 0.823 3118.872
125 29 0.735 2.375 0.773 3119.089
125 30 0.595 2.069 0.855 3119.317
125 31 0.457 2.004 0.884 3119.586
125 32 1.093 1.864 0.764 3119.828
125 33 0.544 2.077 0.854 3120.051
125 34 1.083 2.222 0.724 3120.263
125 35 0.675 2.210 0.798 3120.474
125 36 0.701 2.157 0.766 3120.679
125 37 0.430 2.130 0.879 3120.900
125 38 0.811 2.291 0.757 3121.141
125 39 0.432 1.853 0.900 3121.396
125 40 0.458 1.935 0.844 3121.631
125 41 0.573 2.106 0.852 3121.849
125 42 0.591 1.937 0.863 3122.067
125 43 0.616 2.292 0.843 3122.280
125 44 0.660 2.495 0.801 3122.483
125 45 0.988 2.115 0.771 3122.703
125 46 0.598 1.926 0.827 3122.941
125 47 0.417 2.004 0.899 3123.186
125 48 0.774 2.032 0.779 3123.436
125 49 0.876 2.122 0.737 3123.698
126 0 0.882 2.000 0.771 3138.184
126 1 0.685 2.300 0.782 3138.414
126 2 0.720 2.091 0.803 3138.644
126 3 0.569 1.968 0.815 3138.864
126 4 0.971 1.971 0.727 3139.102
126 5 0.853 2.018 0.771 3139.310
126 6 0.741 2.124 0.761 3139.520
126 7 0.533 1.968 0.801 3139.787
126 8 0.597 2.200 0.824 3140.005
126 9 0.897 2.025 0.729 3140.281
126 10 0.542 2.093 0.845 3140.496
126 11 0.722 2.106 0.758 3140.720
126 12 0.579 1.995 0.792 3140.952
126 13 0.788 2.227 0.782 3141.161
126 14 0.641 1.981 0.834 3141.369
126 15 0.610 2.190 0.809 3141.624
126 16 0.651 2.050 0.770 3141.852
126 17 0.611 2.071 0.812 3142.127
126 18 0.619 1.927 0.843 3142.329
126 19 0.384 2.244 0.887 3142.574
126 20 0.451 2.084 0.867 3142.811
126 21 0.755 2.213 0.768 3143.056
126 22 0.345 1.980 0.875 3143.271
126 23 0.606 2.189 0.843 3143.510
126 24 0.517 2.099 0.819 3143.747
126 25 0.854 2.092 0.761 3144.092
126 26 0.633 2.136 0.821 3144.509
126 27 0.567 2.335 0.800 3144.795
126 28 0.813 1.894 0.807 3145.037
126 29 0.862 2.194 0.729 3145.280
126 30 0.546 2.288 0.841 3145.495
126 31 0.661 2.578 0.775 3145.733
126 32 0.496 1.959 0.838 3145.957
126 33 0.893 2.057 0.728 3146.188
126 34 1.148 2.069 0.698 3146.409
126 35 0.619 1.940 0.824 3146.633
126 36 0.889 2.058 0.728 3146.866
126 37 1.104 2.082 0.655 3147.091
126 38 0.707 2.149 0.753 3147.348
126 39 0.654 2.122 0.807 3147.587
126 40 0.690 1.993 0.746 3147.833
126 41 0.745 2.257 0.781 3148.076
126 42 0.514 2.084 0.830 3148.334
126 43 0.930 1.897 0.730 3148.565
126 44 0.551 1.967 0.773 3148.776
126 45 0.975 2.396 0.711 3148.981
126 46 0.802 2.090 0.728 3149.201
126 47 0.922 2.219 0.702 3149.412
126 48 0.878 2.461 0.690 3149.655
126 49 0.687 2.125 0.760 3149.870
127 0 0.610 2.016 0.816 3164.764
127 1 0.760 1.903 0.743 3165.034
127 2 0.760 2.319 0.789 3165.252
127 3 0.868 2.348 0.747 3165.514
127 4 0.662 2.281 0.772 3165.712
127 5 0.762 2.420 0.726 3165.957
127 6 1.042 2.173 0.671 3166.168
127 7 1.192 2.275 0.623 3166.370
127 8 1.065 2.318 0.629 3166.582
127 9 0.594 2.263 0.803 3166.785
127 10 0.746 2.362 0.733 3166.987
127 11 0.760 2.154 0.737 3167.209
127 12 0.932 2.142 0.735 3167.438
127 13 0.879 2.311 0.764 3167.658
127 14 0.593 2.417 0.805 3167.899
127 15 0.609 2.191 0.727 3168.123
127 16 0.462 2.187 0.814 3168.343
127 17 0.876 2.061 0.665 3168.561
127 18 0.556 2.097 0.786 3168.789
127 19 0.892 2.264 0.655 3169.011
127 20 0.632 2.187 0.806 3169.231
127 21 0.714 1.944 0.774 3169.452
127 22 0.520 1.890 0.809 3169.674
127 23 0.560 2.118 0.795 3169.876
127 24 0.766 2.381 0.758 3170.080
127 25 0.644 2.210 0.753 3170.292
127 26 0.903 2.262 0.699 3170.507
127 27 0.738 2.114 0.781 3170.714
127 28 0.538 2.081 0.826 3170.918
127 29 0.581 2.119 0.835 3171.146
127 30 0.547 2.055 0.823 3171.367
127 31 0.384 1.976 0.872 3171.581
127 32 0.802 1.962 0.758 3171.807
127 33 0.510 2.224 0.842 3172.015
127 34 0.630 2.043 0.816 3172.220
127 35 0.840 2.206 0.732 3172.431
127 36 0.719 1.992 0.801 3172.642
127 37 0.712 2.089 0.749 3172.842
127 38 1.003 2.330 0.651 3173.056
127 39 0.453 2.027 0.883 3173.261
127 40 0.817 2.275 0.734 3173.469
127 41 0.927 2.195 0.693 3173.680
127 42 0.758 2.037 0.759 3173.888
127 43 0.861 2.335 0.709 3174.107
127 44 0.986 2.329 0.731 3174.310
127 45 1.027 2.504 0.644 3174.523
127 46 0.880 1.940 0.721 3174.777
127 47 0.836 2.244 0.727 3174.982
127 48 0.914 2.279 0.721 3175.170
127 49 1.209 2.443 0.701 3175.381
128 0 0.556 2.004 0.827 3187.039
128 1 0.780 2.045 0.769 3188.044
128 2 0.558 2.082 0.819 3188.254
128 3 0.638 2.193 0.752 3188.566
128 4 1.205 2.042 0.628 3188.833
128 5 0.374 1.905 0.833 3189.056
128 6 0.763 1.993 0.771 3189.268
128 7 0.869 2.435 0.716 3189.479
128 8 0.698 2.065 0.808 3189.729
128 9 1.162 1.970 0.727 3189.945
128 10 0.690 2.123 0.766 3190.163
128 11 1.244 2.228 0.658 3190.390
128 12 0.621 1.959 0.797 3190.596
128 13 0.754 2.108 0.761 3190.825
128 14 0.825 2.136 0.823 3191.052
128 15 0.771 1.994 0.742 3191.271
128 16 0.736 1.964 0.767 3191.529
128 17 0.524 1.954 0.856 3191.734
128 18 0.584 2.354 0.840 3191.979
128 19 0.818 2.142 0.743 3192.202
128 20 0.863 2.090 0.782 3192.465
128 21 0.863 1.898 0.727 3192.686
128 22 0.593 1.990 0.820 3192.913
128 23 0.694 2.389 0.782 3193.116
128 24 0.609 2.041 0.849 3193.340
128 25 0.730 2.072 0.817 3193.553
128 26 1.023 2.144 0.644 3193.780
128 27 0.523 2.004 0.856 3194.014
128 28 0.702 2.180 0.766 3194.258
128 29 0.510 2.172 0.851 3194.460
128 30 0.840 2.172 0.733 3194.697
128 31 0.768 1.976 0.819 3194.930
128 32 0.594 1.982 0.816 3195.159
128 33 1.033 2.004 0.725 3195.381
128 34 0.718 1.866 0.780 3195.594
128 35 0.904 2.115 0.723 3195.787
128 36 0.779 1.908 0.824 3195.995
128 37 0.723 2.033 0.830 3196.200
128 38 0.463 1.959 0.879 3196.403
128 39 0.778 2.138 0.799 3196.606
128 40 0.964 1.784 0.797 3196.827
128 41 0.887 2.052 0.658 3197.048
128 42 0.741 2.293 0.750 3197.247
128 43 1.411 2.267 0.664 3197.446
128 44 0.676 1.999 0.795 3197.669
128 45 0.766 2.100 0.759 3197.884
128 46 0.861 2.297 0.736 3198.092
128 47 0.799 2.260 0.749 3198.296
128 48 1.137 2.134 0.633 3198.494
128 49 0.885 2.208 0.786 3198.701
129 0 0.624 2.094 0.813 3210.268
129 1 0.727 2.238 0.808 3210.501
129 2 1.306 1.997 0.664 3210.939
129 3 0.906 2.151 0.722 3211.156
129 4 0.616 2.018 0.744 3211.369
129 5 0.738 2.080 0.818 3211.603
129 6 0.523 1.933 0.814 3211.816
129 7 0.754 2.111 0.784 3212.100
129 8 0.830 2.047 0.797 3212.379
129 9 0.454 2.284 0.852 3212.616
129 10 0.713 2.118 0.798 3212.848
129 11 0.844 2.337 0.735 3213.091
129 12 0.585 2.374 0.783 3213.313
129 13 0.708 2.425 0.736 3213.520
129 14 0.572 1.956 0.825 3213.755
129 15 0.922 2.177 0.664 3213.981
129 16 0.765 2.000 0.728 3214.193
129 17 0.869 2.106 0.712 3214.436
129 18 0.426 1.974 0.865 3214.692
129 19 0.672 2.219 0.793 3214.912
129 20 0.808 2.205 0.743 3215.172
