epochs steps out_loss offset_loss train_accuracy time
42 21 0.589 2.291 0.804 894.667
42 22 0.669 2.303 0.791 894.874
42 23 0.837 2.475 0.761 895.109
42 24 0.646 2.343 0.811 895.337
42 25 0.502 2.201 0.877 895.551
42 26 0.934 2.057 0.721 895.766
42 27 0.607 2.427 0.838 896.007
42 28 1.095 2.555 0.626 896.234
42 29 1.048 2.387 0.625 896.491
42 30 0.593 2.359 0.821 896.741
42 31 0.976 2.223 0.655 896.965
42 32 0.760 2.253 0.760 897.184
42 33 0.802 2.381 0.746 897.396
42 34 0.746 2.444 0.801 897.617
42 35 0.774 2.278 0.749 897.825
42 36 0.721 2.240 0.750 898.033
42 37 0.854 2.172 0.746 898.235
42 38 0.765 2.213 0.772 898.454
42 39 0.778 2.344 0.733 898.663
42 40 0.472 2.198 0.874 898.863
42 41 0.515 2.326 0.836 899.065
42 42 0.710 2.349 0.787 899.277
42 43 1.051 2.471 0.653 899.487
42 44 0.620 2.085 0.821 899.703
42 45 0.945 2.271 0.677 899.912
42 46 0.942 2.464 0.720 900.118
42 47 0.590 2.192 0.795 900.335
42 48 0.811 2.232 0.750 900.539
42 49 1.264 2.178 0.608 900.741
43 0 1.069 2.353 0.659 910.006
43 1 0.811 2.284 0.743 910.196
43 2 0.633 2.133 0.807 910.706
43 3 1.304 2.397 0.568 910.913
43 4 0.902 2.129 0.702 911.122
43 5 0.639 2.257 0.817 911.374
43 6 1.025 2.413 0.702 911.638
43 7 0.619 2.143 0.804 911.862
43 8 0.961 2.605 0.671 912.078
43 9 1.073 2.404 0.662 912.293
43 10 0.826 2.239 0.748 912.620
43 11 0.934 2.251 0.692 912.828
43 12 0.953 2.229 0.709 913.047
43 13 0.475 2.109 0.849 913.254
43 14 0.884 2.447 0.707 913.465
43 15 0.919 2.518 0.745 913.672
43 16 0.687 2.148 0.798 913.882
43 17 0.796 2.270 0.739 914.101
43 18 1.140 2.202 0.629 914.320
43 19 0.756 2.171 0.754 914.549
43 20 0.772 2.310 0.742 914.757
43 21 0.623 2.321 0.791 914.969
43 22 0.899 2.366 0.722 915.188
43 23 0.898 2.405 0.686 915.408
43 24 0.708 2.262 0.783 915.609
43 25 1.164 2.436 0.656 915.824
43 26 0.864 2.366 0.739 916.067
43 27 0.933 2.263 0.679 916.301
43 28 0.927 2.392 0.714 916.563
43 29 0.605 2.451 0.828 916.827
43 30 0.735 2.176 0.745 917.036
43 31 1.006 2.429 0.680 917.241
43 32 0.991 2.431 0.687 917.528
43 33 0.747 2.191 0.761 917.798
43 34 0.610 2.233 0.831 917.994
43 35 0.676 2.264 0.777 918.192
43 36 1.109 2.351 0.664 918.403
43 37 0.723 2.184 0.795 918.611
43 38 0.746 2.409 0.777 918.816
43 39 0.505 2.205 0.861 919.014
43 40 0.561 2.100 0.827 919.208
43 41 0.632 2.398 0.840 919.426
43 42 0.493 2.257 0.863 919.637
43 43 0.963 2.596 0.653 919.845
43 44 0.993 2.628 0.712 920.043
43 45 1.016 2.493 0.684 920.252
43 46 0.784 2.282 0.755 920.456
43 47 0.813 2.319 0.749 920.667
43 48 1.076 2.468 0.643 920.874
43 49 0.863 2.405 0.698 921.077
44 0 1.107 2.495 0.644 930.957
44 1 1.177 2.525 0.581 931.163
44 2 1.032 2.242 0.623 931.931
44 3 0.949 2.437 0.677 932.140
44 4 1.040 2.654 0.641 932.362
44 5 1.031 2.418 0.653 932.603
44 6 0.396 2.156 0.894 932.802
44 7 1.108 2.387 0.665 933.114
44 8 0.700 2.045 0.779 933.383
44 9 0.849 2.448 0.690 933.590
44 10 1.001 2.199 0.707 933.814
44 11 0.822 2.067 0.774 934.043
44 12 1.531 2.470 0.542 934.262
44 13 0.733 2.289 0.780 934.489
44 14 0.854 2.198 0.704 934.727
44 15 0.871 2.222 0.723 934.954
44 16 1.015 2.280 0.634 935.180
44 17 0.839 2.008 0.735 935.392
44 18 1.041 2.426 0.628 935.616
44 19 0.727 2.140 0.797 935.871
44 20 0.499 2.068 0.839 936.071
44 21 0.672 2.060 0.811 936.301
44 22 1.085 2.414 0.621 936.522
44 23 0.762 2.351 0.775 936.742
44 24 1.248 2.240 0.591 936.994
44 25 0.987 2.538 0.683 937.197
44 26 0.729 2.239 0.787 937.411
44 27 0.753 2.358 0.784 937.634
44 28 0.608 2.032 0.837 937.844
44 29 0.758 2.130 0.753 938.056
44 30 1.101 2.505 0.639 938.259
44 31 0.670 2.098 0.806 938.499
44 32 0.687 2.252 0.772 938.713
44 33 0.965 2.345 0.685 938.913
44 34 0.976 2.223 0.671 939.117
44 35 0.921 2.160 0.700 939.327
44 36 1.064 2.361 0.587 939.555
44 37 0.772 2.187 0.759 939.774
44 38 0.919 2.492 0.701 939.974
44 39 0.702 2.315 0.808 940.193
44 40 0.442 2.149 0.886 940.404
44 41 1.045 2.405 0.640 940.633
44 42 0.831 2.194 0.698 940.848
44 43 0.548 2.107 0.822 941.055
44 44 0.760 2.159 0.760 941.258
44 45 0.713 2.066 0.766 941.456
44 46 0.716 2.213 0.769 941.676
44 47 0.727 2.071 0.770 941.909
44 48 0.666 2.138 0.774 942.148
44 49 0.627 2.333 0.818 942.369
45 0 0.816 2.246 0.756 951.957
45 1 0.873 2.327 0.749 952.164
45 2 0.918 2.136 0.688 952.708
45 3 0.550 2.157 0.831 952.925
45 4 1.080 2.525 0.631 953.188
45 5 1.047 2.372 0.648 953.486
45 6 1.084 2.591 0.623 953.710
45 7 0.682 2.171 0.797 953.974
45 8 0.721 2.316 0.772 954.254
45 9 1.218 2.168 0.625 954.497
45 10 1.094 2.524 0.605 954.737
45 11 0.596 2.256 0.803 954.936
45 12 0.445 2.107 0.867 955.177
45 13 0.803 2.148 0.769 955.382
45 14 0.742 2.073 0.766 955.620
45 15 0.941 2.149 0.695 955.843
45 16 0.880 2.568 0.743 956.061
45 17 0.819 2.091 0.725 956.269
45 18 1.260 2.634 0.629 956.513
45 19 0.794 2.328 0.751 956.722
45 20 0.898 2.276 0.741 956.970
45 21 0.951 2.545 0.722 957.189
45 22 0.945 2.361 0.710 957.396
45 23 0.767 2.635 0.740 957.609
45 24 0.884 2.073 0.718 957.835
45 25 0.844 2.391 0.702 958.039
45 26 0.691 2.211 0.783 958.254
45 27 0.366 2.128 0.893 958.476
45 28 0.955 2.264 0.672 958.686
45 29 0.748 2.174 0.779 958.900
45 30 0.710 2.383 0.775 959.113
45 31 1.268 2.295 0.589 959.339
45 32 0.830 2.502 0.722 959.543
45 33 0.881 2.307 0.730 959.734
45 34 0.888 2.410 0.722 959.950
45 35 0.726 2.068 0.769 960.170
45 36 0.689 2.020 0.788 960.364
45 37 0.634 2.363 0.814 960.567
45 38 0.673 2.237 0.797 960.766
45 39 0.749 2.225 0.775 960.966
45 40 0.905 2.277 0.707 961.161
45 41 0.882 2.327 0.676 961.372
45 42 0.953 2.402 0.683 961.636
45 43 0.497 2.083 0.858 961.852
45 44 1.058 2.338 0.620 962.061
45 45 0.709 2.362 0.782 962.267
45 46 1.056 2.246 0.668 962.463
45 47 0.656 2.236 0.798 962.661
45 48 0.692 2.388 0.791 962.868
45 49 0.859 2.493 0.759 963.061
46 0 0.700 2.068 0.768 972.227
46 1 0.722 2.171 0.763 972.459
46 2 0.791 2.168 0.772 972.998
46 3 0.936 2.312 0.659 973.262
46 4 0.623 2.216 0.787 973.490
46 5 0.777 2.228 0.727 973.742
46 6 0.748 2.302 0.759 973.952
46 7 0.751 2.272 0.775 974.150
46 8 0.584 2.327 0.813 974.349
46 9 0.819 2.528 0.745 974.556
46 10 0.977 2.296 0.631 974.782
46 11 0.815 2.170 0.748 975.044
46 12 0.624 2.164 0.807 975.293
46 13 0.768 2.134 0.778 975.500
46 14 0.683 2.224 0.774 975.782
46 15 0.936 2.321 0.727 975.979
46 16 1.222 2.678 0.579 976.265
46 17 0.955 2.411 0.666 976.546
46 18 0.683 2.058 0.789 976.797
46 19 0.863 2.133 0.688 977.037
46 20 0.765 2.237 0.743 977.253
46 21 0.949 2.060 0.708 977.453
46 22 0.975 2.264 0.698 977.683
46 23 0.940 2.281 0.713 977.892
46 24 0.956 2.398 0.683 978.123
46 25 0.940 2.286 0.730 978.344
46 26 1.101 2.146 0.626 978.553
46 27 0.836 2.145 0.688 978.751
46 28 0.741 2.095 0.741 978.975
46 29 0.552 2.188 0.834 979.202
46 30 1.302 2.473 0.565 979.414
46 31 1.013 2.244 0.725 979.617
46 32 0.806 2.334 0.717 979.840
46 33 0.676 2.111 0.776 980.066
46 34 1.001 2.380 0.659 980.276
46 35 0.682 2.387 0.758 980.469
46 36 0.769 2.366 0.758 980.688
46 37 0.547 2.147 0.821 980.903
46 38 0.737 2.193 0.752 981.100
46 39 0.972 2.346 0.684 981.288
46 40 0.770 2.392 0.754 981.505
46 41 0.872 2.468 0.706 981.710
46 42 1.174 2.341 0.575 981.913
46 43 0.506 2.123 0.823 982.117
46 44 0.627 2.417 0.797 982.329
46 45 1.057 2.221 0.655 982.532
46 46 0.951 2.265 0.690 982.767
46 47 0.649 2.203 0.769 982.963
46 48 1.099 2.522 0.592 983.166
46 49 0.730 2.346 0.772 983.365
47 0 0.843 2.162 0.738 993.011
47 1 0.904 2.218 0.710 993.220
47 2 0.617 2.026 0.804 993.443
47 3 0.648 2.212 0.791 993.687
47 4 1.234 2.058 0.609 993.885
47 5 0.921 2.260 0.678 994.097
47 6 1.206 2.034 0.595 994.291
47 7 1.066 2.145 0.675 994.583
47 8 0.636 2.231 0.795 994.797
47 9 0.725 2.373 0.815 995.063
47 10 0.770 2.430 0.765 995.310
47 11 0.784 2.116 0.760 995.529
47 12 0.669 2.253 0.780 995.737
47 13 0.974 2.464 0.676 995.955
47 14 0.931 2.272 0.726 996.159
47 15 0.834 2.183 0.721 996.366
47 16 0.764 2.454 0.760 996.618
47 17 0.880 2.338 0.704 996.817
47 18 0.949 2.395 0.677 997.027
47 19 0.994 2.370 0.692 997.250
47 20 0.756 2.175 0.719 997.465
47 21 0.639 2.326 0.790 997.674
47 22 1.009 2.518 0.655 997.908
47 23 0.699 2.405 0.765 998.174
47 24 0.797 2.240 0.735 998.393
47 25 0.803 2.130 0.745 998.594
47 26 0.681 2.217 0.767 998.794
47 27 0.837 2.467 0.737 999.027
47 28 1.122 2.425 0.618 999.243
47 29 0.974 2.444 0.685 999.493
47 30 0.728 2.141 0.781 999.721
47 31 0.616 2.121 0.823 999.948
47 32 1.012 2.194 0.686 1000.152
47 33 1.258 2.462 0.581 1000.350
47 34 1.193 2.476 0.643 1000.553
47 35 1.002 2.107 0.645 1000.763
47 36 1.093 2.544 0.675 1000.964
47 37 0.633 2.296 0.797 1001.181
47 38 1.161 2.189 0.592 1001.394
47 39 0.519 2.104 0.869 1001.628
47 40 1.016 2.453 0.662 1001.831
47 41 0.838 2.332 0.738 1002.039
47 42 0.490 2.282 0.846 1002.241
47 43 0.714 2.326 0.799 1002.442
47 44 0.856 2.343 0.765 1002.641
47 45 1.077 2.324 0.656 1002.841
47 46 0.773 2.187 0.754 1003.053
47 47 0.700 2.469 0.795 1003.259
47 48 1.029 2.382 0.697 1003.451
47 49 0.986 2.195 0.666 1003.643
48 0 0.981 2.241 0.706 1014.056
48 1 1.265 2.423 0.599 1014.298
48 2 1.067 2.291 0.671 1014.509
48 3 1.101 2.429 0.658 1014.701
48 4 0.595 2.217 0.809 1014.908
48 5 0.733 2.387 0.754 1015.122
48 6 0.738 2.488 0.767 1015.339
48 7 0.977 2.371 0.667 1015.563
48 8 0.445 2.136 0.879 1015.774
48 9 0.721 2.158 0.752 1015.987
48 10 1.101 2.306 0.644 1016.211
48 11 0.824 2.233 0.719 1016.452
48 12 0.781 2.376 0.753 1016.680
48 13 0.835 2.127 0.738 1016.925
48 14 0.749 2.176 0.757 1017.121
48 15 0.751 2.138 0.777 1017.345
48 16 1.416 2.516 0.534 1017.569
48 17 0.730 2.171 0.753 1017.774
48 18 0.915 2.493 0.714 1018.025
48 19 0.717 2.077 0.771 1018.227
48 20 1.288 2.356 0.562 1018.458
48 21 0.678 2.151 0.807 1018.663
48 22 0.543 2.117 0.845 1018.887
48 23 0.731 2.120 0.760 1019.118
48 24 1.192 2.385 0.629 1019.349
48 25 0.881 2.427 0.713 1019.539
48 26 0.721 2.206 0.783 1019.759
48 27 0.850 2.453 0.722 1019.975
48 28 1.063 2.339 0.609 1020.186
48 29 0.772 2.308 0.774 1020.412
48 30 0.871 2.271 0.710 1020.638
48 31 0.599 2.192 0.821 1020.873
48 32 0.618 2.265 0.817 1021.090
48 33 1.082 2.246 0.627 1021.299
48 34 0.805 2.375 0.767 1021.516
48 35 0.629 2.233 0.784 1021.716
48 36 1.124 2.550 0.634 1021.920
48 37 0.779 2.206 0.737 1022.127
48 38 1.012 2.428 0.649 1022.326
48 39 0.854 2.081 0.707 1022.528
48 40 0.650 2.076 0.772 1022.735
48 41 0.816 2.419 0.737 1022.939
48 42 0.805 2.296 0.697 1023.128
48 43 0.769 2.245 0.767 1023.350
48 44 0.816 2.214 0.752 1023.578
48 45 0.854 2.316 0.730 1023.792
48 46 1.141 2.328 0.655 1024.002
48 47 0.573 2.100 0.833 1024.208
48 48 1.018 2.447 0.672 1024.423
48 49 0.680 2.122 0.765 1024.618
49 0 0.902 2.193 0.714 1034.556
49 1 1.007 2.306 0.674 1034.756
49 2 0.833 2.280 0.736 1035.399
49 3 0.981 2.347 0.664 1035.659
49 4 1.213 2.278 0.576 1035.860
49 5 0.713 2.244 0.784 1036.123
49 6 0.813 2.175 0.745 1036.339
49 7 1.137 2.367 0.624 1036.628
49 8 0.774 2.150 0.766 1036.898
49 9 0.695 2.039 0.790 1037.165
49 10 1.307 2.535 0.596 1037.393
49 11 0.615 2.082 0.791 1037.592
49 12 0.622 2.523 0.791 1037.840
49 13 0.915 2.283 0.701 1038.083
49 14 1.233 2.386 0.561 1038.293
49 15 0.994 2.244 0.724 1038.505
49 16 1.077 2.347 0.654 1038.723
49 17 0.981 2.235 0.655 1038.932
49 18 1.025 2.459 0.667 1039.174
49 19 0.815 2.181 0.699 1039.433
49 20 0.756 2.166 0.785 1039.632
49 21 1.258 2.357 0.569 1039.854
49 22 1.063 2.283 0.676 1040.062
49 23 0.794 2.464 0.732 1040.278
49 24 1.129 2.099 0.663 1040.523
49 25 0.902 2.428 0.695 1040.720
49 26 0.701 2.306 0.799 1040.946
49 27 1.033 2.245 0.658 1041.182
49 28 0.814 2.180 0.722 1041.392
49 29 0.798 2.159 0.775 1041.646
49 30 0.846 2.460 0.705 1041.863
49 31 1.090 2.497 0.609 1042.141
49 32 1.099 2.400 0.667 1042.386
49 33 0.549 2.095 0.809 1042.591
49 34 0.993 2.197 0.742 1042.792
49 35 0.535 2.305 0.863 1042.995
49 36 0.975 2.595 0.700 1043.220
49 37 0.801 2.111 0.734 1043.435
49 38 1.123 2.332 0.618 1043.656
49 39 1.388 2.744 0.538 1043.867
49 40 0.808 2.311 0.753 1044.069
49 41 0.724 2.138 0.770 1044.318
49 42 0.662 2.122 0.831 1044.535
49 43 1.055 2.315 0.670 1044.738
49 44 0.890 2.236 0.736 1044.944
49 45 0.880 2.166 0.746 1045.143
49 46 0.726 2.222 0.762 1045.344
49 47 0.861 2.213 0.742 1045.562
49 48 0.988 2.398 0.682 1045.785
49 49 1.028 2.216 0.678 1045.990
50 0 1.161 2.230 0.610 1062.178
50 1 1.205 2.202 0.559 1062.511
50 2 0.984 2.176 0.648 1062.737
50 3 0.824 2.237 0.728 1062.947
50 4 0.800 2.222 0.710 1063.206
50 5 0.986 2.399 0.702 1063.433
50 6 0.742 2.104 0.729 1063.642
50 7 0.625 2.341 0.814 1063.846
50 8 0.879 2.114 0.738 1064.089
50 9 0.567 2.462 0.823 1064.317
50 10 0.887 2.381 0.712 1064.520
50 11 0.896 2.405 0.724 1064.759
50 12 0.789 2.109 0.772 1064.967
50 13 1.279 2.220 0.588 1065.199
50 14 0.913 2.401 0.702 1065.421
50 15 1.184 2.415 0.581 1065.629
50 16 0.755 2.283 0.758 1065.844
50 17 1.170 2.065 0.648 1066.078
50 18 0.796 2.219 0.760 1066.293
50 19 0.811 2.242 0.725 1066.532
50 20 1.122 2.361 0.601 1066.732
50 21 0.777 2.141 0.747 1066.938
50 22 0.637 2.096 0.819 1067.139
50 23 0.826 2.320 0.735 1067.345
50 24 0.848 2.108 0.689 1067.574
50 25 0.886 2.214 0.718 1067.781
50 26 0.651 2.252 0.791 1067.988
50 27 0.659 2.088 0.820 1068.178
50 28 0.811 2.469 0.751 1068.368
50 29 0.653 2.417 0.827 1068.635
50 30 0.953 2.245 0.708 1068.857
50 31 0.733 2.296 0.812 1069.082
50 32 0.635 2.311 0.793 1069.304
50 33 0.542 2.023 0.841 1069.489
50 34 0.611 2.138 0.814 1069.691
50 35 1.072 2.422 0.655 1069.882
50 36 0.755 2.325 0.737 1070.088
50 37 0.784 2.224 0.728 1070.288
50 38 0.778 2.341 0.747 1070.523
50 39 0.507 2.122 0.848 1070.737
50 40 0.650 2.378 0.825 1070.940
50 41 0.458 2.114 0.860 1071.155
50 42 0.710 2.276 0.755 1071.356
50 43 0.498 2.155 0.877 1071.594
50 44 0.592 2.128 0.824 1071.792
50 45 0.897 2.122 0.688 1071.994
50 46 0.574 2.162 0.820 1072.206
50 47 0.784 2.469 0.749 1072.410
50 48 0.905 2.269 0.720 1072.622
50 49 0.968 2.079 0.701 1072.828
51 0 0.556 2.095 0.836 1083.024
51 1 0.950 2.352 0.644 1083.249
51 2 0.830 2.316 0.741 1083.823
51 3 1.228 2.292 0.669 1084.054
51 4 0.585 2.227 0.838 1084.239
51 5 0.618 2.171 0.799 1084.452
51 6 0.863 2.397 0.743 1084.686
51 7 0.644 2.311 0.801 1084.966
51 8 1.064 2.318 0.640 1085.267
51 9 1.010 2.108 0.707 1085.541
51 10 0.708 2.265 0.757 1085.770
51 11 0.583 2.042 0.799 1086.001
51 12 0.787 2.246 0.719 1086.199
51 13 0.841 2.130 0.733 1086.447
51 14 1.040 2.400 0.673 1086.664
51 15 0.779 2.152 0.727 1086.895
51 16 0.533 2.146 0.815 1087.122
51 17 0.709 2.111 0.754 1087.341
51 18 0.615 2.102 0.798 1087.560
51 19 0.682 2.356 0.797 1087.780
51 20 1.246 2.194 0.602 1088.001
51 21 0.574 2.234 0.804 1088.203
51 22 0.881 2.300 0.727 1088.422
51 23 0.509 2.205 0.838 1088.632
51 24 0.735 2.182 0.790 1088.862
51 25 0.855 2.178 0.758 1089.105
51 26 0.576 2.350 0.825 1089.334
51 27 0.454 2.165 0.869 1089.538
51 28 0.949 2.103 0.709 1089.775
51 29 0.729 2.144 0.770 1089.989
51 30 0.865 2.423 0.743 1090.196
51 31 0.650 2.260 0.799 1090.399
51 32 0.543 2.142 0.794 1090.628
51 33 0.698 2.204 0.783 1090.828
51 34 0.805 2.182 0.710 1091.037
51 35 0.686 2.262 0.773 1091.221
51 36 0.985 2.175 0.662 1091.444
51 37 0.634 2.186 0.786 1091.635
51 38 0.611 2.075 0.805 1091.850
51 39 0.857 2.127 0.741 1092.052
51 40 0.781 2.314 0.744 1092.260
51 41 0.966 2.543 0.689 1092.469
51 42 0.378 2.272 0.895 1092.676
51 43 0.801 2.221 0.739 1092.912
51 44 0.944 2.363 0.707 1093.109
51 45 0.565 2.261 0.815 1093.309
51 46 0.759 2.227 0.754 1093.523
51 47 1.131 2.649 0.634 1093.726
51 48 0.856 2.303 0.746 1093.926
51 49 0.954 2.280 0.699 1094.140
52 0 0.960 2.240 0.687 1104.128
52 1 0.605 2.098 0.802 1104.331
52 2 0.585 2.214 0.804 1104.922
52 3 0.962 2.339 0.696 1105.176
52 4 0.666 2.183 0.793 1105.385
52 5 0.983 2.173 0.683 1105.642
52 6 0.525 2.069 0.835 1105.869
52 7 0.689 2.408 0.780 1106.090
52 8 0.687 2.246 0.776 1106.293
52 9 1.242 2.381 0.594 1106.534
52 10 0.698 2.141 0.770 1106.747
52 11 0.802 2.162 0.704 1106.989
52 12 0.692 2.214 0.766 1107.222
52 13 0.714 2.355 0.767 1107.432
52 14 0.560 2.003 0.846 1107.650
52 15 0.831 2.253 0.724 1107.902
52 16 0.754 2.257 0.751 1108.098
52 17 0.753 2.146 0.793 1108.330
52 18 0.686 2.217 0.784 1108.540
52 19 1.117 2.512 0.627 1108.785
52 20 0.850 2.264 0.698 1109.026
52 21 1.038 2.336 0.621 1109.244
52 22 0.913 2.207 0.664 1109.457
52 23 0.575 2.320 0.840 1109.660
52 24 0.957 2.453 0.717 1109.878
52 25 0.593 2.252 0.816 1110.102
52 26 1.031 2.574 0.674 1110.316
52 27 0.683 2.178 0.804 1110.566
52 28 0.952 2.210 0.778 1110.792
52 29 0.999 2.395 0.678 1111.055
52 30 0.466 1.972 0.859 1111.270
52 31 0.604 2.312 0.831 1111.513
52 32 0.978 2.270 0.712 1111.738
52 33 0.733 2.220 0.730 1111.937
52 34 0.918 2.296 0.690 1112.144
52 35 0.697 2.334 0.779 1112.342
52 36 0.609 2.362 0.814 1112.556
52 37 0.522 2.132 0.848 1112.742
52 38 0.614 2.123 0.815 1112.951
52 39 0.662 2.089 0.808 1113.157
52 40 0.820 2.194 0.751 1113.365
52 41 0.946 2.099 0.720 1113.568
52 42 0.715 1.973 0.786 1113.775
52 43 0.813 2.140 0.749 1113.980
52 44 0.591 2.070 0.822 1114.193
52 45 1.216 2.692 0.545 1114.395
52 46 0.922 2.153 0.701 1114.614
52 47 1.278 2.701 0.554 1114.808
52 48 0.978 2.286 0.670 1115.022
52 49 0.766 2.305 0.760 1115.229
53 0 0.783 2.237 0.715 1124.653
53 1 0.613 2.193 0.807 1124.855
53 2 0.728 2.154 0.778 1125.284
53 3 1.260 2.249 0.638 1125.510
53 4 1.064 2.361 0.673 1125.766
53 5 0.608 2.577 0.823 1126.014
53 6 1.686 2.628 0.447 1126.249
53 7 0.583 2.105 0.845 1126.511
53 8 0.680 2.282 0.783 1126.721
53 9 0.623 2.337 0.828 1126.942
53 10 0.807 2.311 0.721 1127.157
53 11 0.680 2.305 0.794 1127.402
53 12 0.898 2.396 0.705 1127.644
53 13 0.563 2.100 0.812 1127.883
53 14 1.022 2.355 0.647 1128.125
53 15 1.040 2.272 0.646 1128.410
53 16 0.902 2.373 0.708 1128.702
53 17 0.641 2.346 0.818 1128.918
53 18 0.577 2.175 0.810 1129.164
53 19 0.815 2.162 0.725 1129.397
53 20 0.833 2.314 0.702 1129.620
53 21 0.853 2.270 0.730 1129.853
53 22 0.677 2.113 0.773 1130.087
53 23 0.790 2.292 0.703 1130.316
53 24 0.826 2.346 0.718 1130.546
53 25 0.598 2.066 0.800 1130.785
53 26 0.723 2.339 0.792 1131.030
53 27 0.907 2.142 0.683 1131.284
53 28 0.733 2.385 0.763 1131.541
53 29 0.975 2.067 0.705 1131.757
53 30 0.792 2.370 0.735 1132.037
53 31 0.736 2.303 0.761 1132.277
53 32 0.722 2.155 0.745 1132.480
53 33 0.454 2.188 0.882 1132.677
53 34 1.157 2.394 0.659 1132.895
53 35 0.738 2.143 0.767 1133.096
53 36 0.686 2.214 0.813 1133.307
53 37 0.849 2.278 0.757 1133.516
53 38 1.284 2.252 0.580 1133.704
53 39 0.770 2.351 0.774 1133.910
53 40 0.791 2.212 0.755 1134.114
53 41 0.928 2.310 0.691 1134.317
53 42 0.701 2.348 0.779 1134.530
53 43 0.711 1.992 0.745 1134.745
53 44 0.798 2.222 0.752 1134.959
53 45 0.620 2.111 0.815 1135.157
53 46 0.713 2.145 0.749 1135.362
53 47 0.677 2.164 0.794 1135.569
53 48 0.609 2.008 0.816 1135.786
53 49 0.692 2.078 0.791 1136.005
54 0 1.150 2.484 0.613 1146.967
54 1 0.730 2.127 0.732 1147.183
54 2 0.575 2.360 0.837 1147.413
54 3 0.711 2.159 0.779 1147.601
54 4 0.898 2.355 0.684 1147.818
54 5 0.870 2.279 0.727 1148.061
54 6 0.623 2.203 0.814 1148.277
54 7 0.604 2.285 0.843 1148.538
54 8 0.497 2.116 0.844 1148.774
54 9 0.714 1.997 0.796 1148.987
54 10 0.761 2.196 0.742 1149.190
54 11 1.061 2.222 0.640 1149.385
54 12 0.680 2.167 0.801 1149.599
54 13 0.557 2.018 0.836 1149.819
54 14 0.637 2.390 0.831 1150.029
54 15 0.744 2.273 0.744 1150.237
54 16 0.751 2.345 0.745 1150.450
54 17 0.893 2.130 0.735 1150.660
54 18 0.831 2.212 0.741 1150.881
54 19 0.704 2.114 0.770 1151.126
54 20 0.843 2.222 0.731 1151.366
54 21 0.692 2.113 0.790 1151.632
54 22 1.168 2.443 0.630 1151.832
54 23 0.959 2.199 0.668 1152.048
54 24 0.908 2.030 0.720 1152.255
54 25 0.777 2.380 0.767 1152.512
54 26 0.612 2.297 0.785 1152.740
54 27 0.691 2.191 0.782 1152.964
54 28 0.792 2.206 0.785 1153.162
54 29 0.696 1.979 0.764 1153.385
54 30 0.751 2.436 0.750 1153.572
54 31 0.870 2.156 0.699 1153.780
54 32 0.939 2.550 0.687 1154.016
54 33 1.010 2.157 0.694 1154.208
54 34 0.820 2.305 0.749 1154.411
54 35 0.651 2.240 0.787 1154.608
54 36 0.814 2.282 0.727 1154.833
54 37 0.589 2.080 0.824 1155.045
54 38 0.924 2.243 0.701 1155.246
54 39 0.768 2.279 0.734 1155.447
54 40 0.940 2.160 0.723 1155.656
54 41 0.786 2.298 0.743 1155.854
54 42 0.534 2.281 0.839 1156.072
54 43 0.540 2.222 0.816 1156.283
54 44 0.516 2.270 0.834 1156.511
54 45 0.972 2.514 0.698 1156.711
54 46 0.749 2.434 0.761 1156.914
54 47 0.624 2.131 0.796 1157.123
54 48 0.995 2.328 0.661 1157.335
54 49 0.687 2.343 0.765 1157.548
55 0 0.937 2.264 0.685 1167.525
55 1 0.826 2.482 0.746 1167.723
55 2 1.023 2.386 0.695 1167.940
55 3 0.775 2.269 0.770 1168.214
55 4 0.680 2.205 0.776 1168.415
55 5 1.096 2.364 0.683 1168.652
55 6 0.799 2.327 0.721 1168.924
55 7 0.855 2.304 0.721 1169.161
55 8 0.455 2.127 0.878 1169.446
55 9 0.957 2.029 0.715 1169.670
55 10 0.889 2.353 0.703 1169.925
55 11 0.484 2.230 0.872 1170.120
55 12 0.575 2.150 0.804 1170.348
55 13 0.770 2.240 0.739 1170.564
55 14 0.631 2.294 0.802 1170.769
55 15 0.911 2.230 0.715 1170.995
55 16 0.767 2.238 0.735 1171.201
55 17 1.026 2.343 0.676 1171.474
55 18 0.816 2.376 0.755 1171.671
55 19 0.746 2.316 0.750 1171.894
55 20 1.053 2.235 0.638 1172.106
55 21 0.842 2.180 0.711 1172.334
55 22 0.674 2.286 0.783 1172.530
55 23 0.989 2.074 0.673 1172.721
55 24 0.544 2.196 0.852 1172.913
55 25 1.039 2.269 0.633 1173.145
55 26 0.780 2.144 0.726 1173.366
55 27 0.722 2.470 0.748 1173.640
55 28 0.882 2.269 0.702 1173.884
55 29 0.861 2.283 0.764 1174.115
55 30 1.019 2.134 0.671 1174.319
55 31 0.751 2.231 0.749 1174.530
55 32 0.859 2.158 0.724 1174.754
55 33 0.998 2.264 0.689 1174.982
55 34 0.647 2.228 0.805 1175.193
55 35 0.886 2.357 0.695 1175.382
55 36 1.009 2.487 0.650 1175.589
55 37 0.873 2.443 0.700 1175.790
55 38 0.822 2.274 0.749 1175.998
55 39 0.780 2.283 0.709 1176.209
55 40 0.957 2.522 0.675 1176.422
55 41 0.568 2.094 0.817 1176.631
55 42 0.853 2.123 0.750 1176.833
55 43 0.690 2.285 0.761 1177.035
55 44 0.793 2.183 0.745 1177.254
55 45 0.714 2.342 0.785 1177.454
55 46 0.836 2.306 0.734 1177.662
55 47 1.112 2.422 0.598 1177.856
55 48 0.961 2.179 0.682 1178.049
